category_url,title,time,link,description,image_url,content,tags
https://kun.uz/news/category/uzbekiston,Qurbon hayiti namozining o‘qilish vaqtlari e’lon qilindi,18:24,https://kun.uz/news/2025/06/02/qurbon-hayiti-namozining-oqilish-vaqtlari-elon-qilindi,"O‘zbekistondagi jome masjidlarda 2025 yil 6 iyun, juma kuni Qurbon hayiti namozi o‘qiladi. O‘zbekiston Musulmonlari idorasi Qurbon hayiti namozining o‘qilish vaqtlarini e’lon qildi.",,"Unga ko‘ra , Toshkent shahridagi jome masjidlarda ertalab soat 05:10 da Qurbon hayiti namozi o‘qiladi. Respublikaning boshqa hududlarida esa Qurbon hayiti namozi jome masjidlarda quyidagi vaqtlarda ado etiladi: Andijon 05:00 Namangan 05:00 Farg‘ona 05:00 Toshkent shahri 05:10 Toshkent viloyati 05:10 Sirdaryo 05:20 Jizzax 05:20 Samarqand 05:20 Surxondaryo 05:25 Qashqadaryo 05:25 Navoiy 05:30 Buxoro 05:30 Xorazm 05:45 Qoraqalpog‘iston Respublikasi 05:50 Ushbu jadvalda ko‘rsatilgan vaqtlar quyosh chiqqanidan keyin 15-20 daqiqalik farqni inobatga olib belgilandi.","#namoz, #Qurbon hayiti"
https://kun.uz/news/category/uzbekiston,«BAAdagi fuqarolarimizni tezlikda tekshiruvdan o‘tkazish uchun barcha imkoniyatlar safarbar etilgan» - TIV,16:53,https://kun.uz/news/2025/06/02/baadagi-fuqarolarimizni-tezlikda-tekshiruvdan-otkazish-uchun-barcha-imkoniyatlar-safarbar-etilgan-tiv,"Tashqi ishlar vazirligining ma’lum qilishicha, O‘zbekistonning Abu-Dabi va Dubaydagi diplomatik vakolatxonalari BAA idoralari bilan fuqarolarni tezroq tekshiruvdan o‘tkazish borasida muzokara o‘tkazgan va ular amirlikka kirishni boshlagan. BAA tomoni esa turli xalqaro tadbirlar munosabati bilan aeroportlarda tekshiruv vaqtlari cho‘zilganini bildirgan.",https://storage.kun.uz/source/11/mMbyuWz1Np0U8ngBZO4Uq_EwXwN_TO32.jpg,"2 iyun kuni Jahon chempionati saralashi doirasida BAA–O‘zbekiston o‘yinini ko‘rish uchun borgan yuzlab o‘zbekistonlik muxlislar Sharja aeroportida 6-7 soat davomida ushlab turilgani haqida xabar bergan edik . Vatandoshlar — faqat O‘zbekiston fuqarolarining pasportlari olib qo‘yilgani, ulardan anketa to‘ldirish, mehmonxona band qilgani haqida hujjat va qaytish chiptasining nusxasi so‘ralganini aytishgan. Oradan 6-7 soat o‘tgach, Toshkent vaqti bilan 14:30 larda O‘zbekiston fuqarolarini aeroportdan o‘tkazib yuborish boshlangan. O‘zbekiston Tashqi ishlar vazirligi holat yuzasidan rasmiy munosabat berdi. Ma’lum qilinishicha , BAAdagi turli aeroportlar orqali mamlakat hududiga kirib kelayotgan xorijliklarning, shu jumladan, O‘zbekiston fuqarolarining tekshiruvlari cho‘zilib ketayotgan holatlar alohida monitoring qilib borilmoqda. «Ayni paytda fuqarolarimizning qonuniy huquqlari va manfaatlarini himoya qilish uchun barcha chora-tadbirlar ko‘rilmoqda. Mamlakatimizning Abu-Dabi shahridagi elchixonasi hamda Dubay shahridagi Bosh konsulxonasi BAAning tegishli tashkilotlari bilan ushbu masalada zudlik bilan muzokaralar o‘tkazdi va vaziyatni yaxshilash bo‘yicha doimiy aloqada bo‘lib turmoqda. Hozirda fuqarolarimizni tezlik bilan tekshiruvdan o‘tkazish uchun barcha imkoniyatlar safarbar etilgan va natijada ular mamlakat hududiga kirib kelishni boshlagan», deyiladi TIV matbuot kotibi Ahror Burhonov bergan bayonotda. Shuningdek, O‘zbekiston TIV rasmiysi ma’lum qilishicha, «BAA tomoni turli xalqaro tadbirlar munosabati bilan xavfsizlik choralari kuchaytirilgani sabab aeroportlarda tekshiruv vaqtlari cho‘zilib ketgani»ni bildirgan. Yana o‘zbekistonliklar ajratildi: BAA aeroportida 100 dan ortiq O‘zbekiston fuqarolari ushlab turildi Eslatib o‘tamiz, 2024 yil 21 noyabr kuni BAAning Al-Ayn amirligida Isroil va Moldova fuqarosi, BAA rezidenti bo‘lgan rohib Tsvi Koganning jasadi qotillik alomatlari bilan topildi. Yahudiy rohibning o‘limida O‘zbekistonning uch nafar fuqarosi aybdor deb topilib, o‘limga hukm qilindi . Ushbu holat ortidan O‘zbekiston fuqarolarining BAAga kirishi, mehnat faoliyati va viza olishida ko‘plab muammolar boshlandi. Xususan, o‘tgan yili 25 noyabr kuni O‘zbekistonning Dubayda mehnat qilayotgan bir guruh fuqarolari politsiya tomonidan olib ketilgandi . Keyinroq ularning ayrimlari qo‘yib yuborilgani, ayrimlari deportatsiya qilingani hamda yana 5 kishiga nisbatan jinoiy ish ochilgani ma’lum bo‘ldi .","#BAA, #aeroport, #O‘zbekiston fuqarolari"
https://kun.uz/news/category/uzbekiston,“Yaponiyada birinchi bo‘lib rahbarlar ishdan olinadi” – yapon biznesini boshqarayotgan o‘zbek ayoli,16:50,https://kun.uz/news/2025/06/02/yaponiyada-birinchi-bolib-rahbarlar-ishdan-ketadi-yapon-biznesini-boshqarayotgan-ozbek-ayoli,,,"Kun.uz qariyb 20 yildan beri Yaponiyada yashovchi hamyurtimiz – Dilnoza Ziyamova bilan suhbatlashdi. U yapon mehmonxonasini boshqaradi, menedjyer o‘rinbosari. Mehmonxona bosh direktori ishda bo‘lmaganda, butun tizimga o‘zim javobgarman, deydi Ziyamova. Qariyb 10 yildan beri mehmonxona biznesi sohasida faoliyat yuritib kelayotgan Dilnozaga ko‘ra, Yaponiyada rahbarlik lavozimlariga xalq intilmaydi. Chunki bu katta mas’uliyat va birinchi bo‘lib rahbarlar ishdan olinadi. {Yii::t(} O'tkazib yuborish 6s O'tkazib yuborish Toshkent Davlat Sharqshunoslik universitetida ta’lim olgan Dilnoza Ziyamova qariyb 20 yildan beri Yaponiyada yashaydi. Dastavval almashinuv dasturi orqali bu mamlakatga borgan qizni Yaponiya o‘ziga rom etadi va Dilnoza yashagani shu yerda qoladi. O‘zbekistondan juda uzoq manzillar tomon yo‘lga chiqishning bosh maqsadi – yapon madaniyati, tili va yozuvi, jamiyatiga qiziqishdir. Lekin xorijda o‘qish maqsadi Ziyamovaning bolalikdagi orzusi, oilasida o‘g‘il farzand bo‘lmagani bois qarindoshlariga o‘g‘il farzanddan kam emasligini isbotlash motivi edi. “Yoshligimizda har yakshanba buvimnikida yig‘ilardik, o‘sha vaqtlarda xolamning o‘g‘illari «Umid» jamg‘armasi orqali Amerikaga ketgan, u yerda o‘qirdi. Amerikadan kelgan rasmlar meni hayratlantirgan, voy qarang, Amerika, derdim. Oilamizda o‘g‘il farzand yo‘q, men va singlim – ikki qizmiz. Lekin biz o‘zbeklarda har bir muvaffaqiyatga xuddi faqat o‘g‘il farzand erishadi, bunday emasligini isbotlash uchun ham xorijga intildim”, - deydi Dilnoza Ziyamova. Talaba Ziyamovaning Yaponiyadagi ilk oylari turli qiyinchiliklar bilan o‘tgan. Sababi o‘sha davrdagi yopiq O‘zbekistondan chiqib kelgan qiz uchun rivojlangan tizimga ega davlatda yashash – oson ish emasdi. 19 yoshli Dilnoza hattoki, telefonsiz Yaponiyaga borgan, telefon olish uchun esa bu mamlakatda ota-onaning ruxsati kerak edi. Bu qoida sabab u 20 yoshiga qadar telefon ham ololmagan. O‘sha vaqtda qilgan to‘g‘ri qarorlarim sabab bugun shu hayotda yashayapman, deydi Ziyamova. U ishlayotgan mehmonxona Yaponiyaning Osaka shahrida joylashgan, 103 ta xonasi bor, asosan xorijliklar bu yerda tunaydi. Internetdagi ma’lumotlarga ko‘ra, mehmonxona qariyb 5 yulduzli, biznes tarifida. Bu yerda mehmonlarni qabul qilish, kadrlar bo‘limi, buxgalteriya, kirim-chiqim va boshqa kompaniyalar xizmatlaridan foydalanish ishlarini Dilnoza Ziyamova boshqaradi. “Yaponiyada odamlar rahbarlik va mas’uliyatli lavozimlarga intilmaydi. Chunki busiz ham stressli davlat. Bundan tashqari Yaponiyada kichkina xato uchun ham rahbarlar jazolanadi, ular xalq oldiga chiqib, egilib-bukilib uzr so‘raydi. Masalan, mening rahbarim biror mehmon chiqindi tashlab ketsa, o‘zi chiqib tozalaydi. Rahbarlar o‘rnak bo‘lishi kerak, undan keyingi o‘rinda turuvchilar rahbardan o‘rnak oladi”, deydi yurtdoshimiz. Dilnoza Ziyamova O‘zbekistonni sog‘inadi, oxirgi marta shu yilning martida Vatanga kelib-ketgan. Lekin shu safarini qariyb 5 yil kutgan, orada hattoki otasining a’zasiga ham kelolmagan. “Dadam olamdan o‘tdilar, koronavirus vaqti edi va Yaponiyaga kirib-chiqish juda qiyin bir davr edi. Ishimdan ham ruxsat ololmadim va dadamning ta’ziyalariga borolmadim. Yaqinda O‘zbekistonga borganimda qabrlariga bordim, ziyorat qilib, ulardan uzrimni so‘radim”, – deydi Dilnoza Ziyamova. Ziyamova Turkiya fuqarosiga turmushga chiqqan, ularning ikki farzandi Yaponiyada tug‘ilgan bo‘lsa-da, O‘zbekiston fuqarolari. Chunki Ziyamova familiyasi va Vataniga sodiq. Turmush o‘rtog‘im farzandlarimga familiyasini berdi, men esa o‘z Vatanim pasportini, deydi u. Uzoq yillardan keyin O‘zbekistonga kelgan Ziyamovaga mamlakatdagi chang ob-havo, buzilgan ekologiya yoqmagan. Bundan tashqari, jamoat joylarida gigiyena qoidalariga amal qilish, hojatxonalar topish bilan bog‘liq muammolar talaygina, deydi hamyurtimiz. Suhbatni Kun.uz’ning YouTube’dagi sahifasida to‘liq tomosha qilishingiz mumkin bo‘ladi. Shohrux Majidzoda suhbatlashdi.","#Yaponiya, #mehmonxona, #Dilnoza Ziyamova"
https://kun.uz/news/category/uzbekiston,O‘zbekiston qanday qilib yirik meva importchisiga aylandi?,16:26,https://kun.uz/news/2025/06/02/ozbekiston-qanday-qilib-yirik-meva-importchisiga-aylandi,"So‘nggi 3 yilda O‘zbekistonning meva importi 4 barobardan ko‘proqqa oshdi. EastFruit'ga ko‘ra, bu – import bojlarining olib tashlanishi ortidan banan, mandarin va quritilgan xurmo kabi ekzotik tovarlar O‘zbekiston aholisining dasturxonidan tobora ko‘proq joy ola boshlagani bilan bog‘liq. Bundan tashqari, olma importi 3 yilda 17 barobarga oshgani e’tiborli.",https://storage.kun.uz/source/11/J2Er9O4Q_KrV5ETnCCrA8u88_OyJMrer.jpg,"O‘zbekiston yirik meva eksportchilari qatorida bo‘la turib, ayni shu yo‘nalishda boshqa mamlakatlar uchun jozibali bozorga aylanib bormoqda. EastFruit portali O‘zbekistonga meva importi keskin o‘sib borayotganiga e’tibor qaratdi . “O‘zbekistonning meva eksporti barqaror o‘sishda davom etayotgan bo‘lsa-da, importi shunchalik tez o‘smoqdaki, bu voqelik butun manzarani o‘zgartirib yubormoqda. Bu shunchaki kichik siljish emas – bu kutilmagan va muhim o‘zgarishdir”, – deyiladi tahliliy materialda. Qayd etilishicha, 2021 yildan 2024 yilgacha O‘zbekistonning meva eksporti 93 foizga – 341 mln dollardan 658 mln dollargacha o‘sgan. Eksportning o‘sishi uzum, quritilgan mevalar va o‘rik kabi an’anaviy yo‘nalishlarda kuchli bo‘lmoqda – O‘zbekistonning bu mahsulotlariga ko‘plab xorijiy bozorlarda qiziqish bor. Ayniqsa, gilos eksporti alohida ajralib turadi: eksport qiymati 20 mln dollardan 50 mln dollargacha oshgan, ya’ni 150 foizga. Ammo qizig‘i shundaki, ayni shu davr mobaynida meva importi 60 mln dollardan 250 mln dollargacha oshgan. Bu 317 foizlik ulkan o‘sishni anglatadi va dunyodagi eng tez o‘sayotgan ko‘rsatkichlardan biri hisoblanadi. Eksport deyarli ikki barobar oshgan bo‘lsa, import to‘rt barobardan ko‘proqqa o‘sgan. Bu – banan, sitrus mevalar (ayniqsa mandarin va apelsin) hamda yangi olmalarga talab katta ekani bilan bog‘liq. E’tiborlisi, 2021 yildan 2024 yilgacha eng tez o‘sgan import – ekzotik mevalar emas, balki olma. Olma importi atigi 3 yilda 17 barobarga oshib, 2024 yilda 85 mln dollardan oshdi. Banan importi esa uch barobarga ko‘tarilib, birinchi marta 100 mln dollardan oshdi. Mandarin importi banannikidan ham tezroq o‘sdi – 3 yilda 4 barobarga oshib, 2024 yilda 95 mln dollarga yetdi va deyarli banan importi hajmiga tenglashdi. Tez o‘sayotgan boshqa toifalar qatorida apelsin (5 barobar ko‘payib, 25 mln dollarga yetgan), nok, kivi va xurmo bor. EastFruit'ga ko‘ra, BMTning Oziq-ovqat va qishloq xo‘jaligi tashkiloti (FAO) hamda Yevropa tiklanish va taraqqiyot banki tomonidan Misr va Marokash eksportchilari uchun O‘zbekistonda tashkil etilgan savdo missiyasi allaqachon ijobiy natijalar bera boshlagan ko‘rinadi. Importga bunday ko‘lamdagi ehtiyoj qanday paydo bo‘ldi? Tahlilchilarga ko‘ra, O‘zbekistonning meva importidagi kutilmagan o‘sishiga bir necha omillar turtki bermoqda. O‘zbekistonlik iste’molchilar tobora ko‘proq banan va sitrus mevalar kabi ekzotik mevalarni izlayapti – bu global tendensiyalar va aholining oshib borayotgan daromadlarini aks ettiradi. “Yangi mevalarni yil davomida iste’mol qilish O‘zbekistonda asta-sekin odatga aylanmoqda va mavsumiy iste’mol o‘rnini egallamoqda. Bu esa o‘z navbatida ilgari qishda yangi mevalar o‘rnini bosgan quritilgan mevalarga talabning pasayishiga olib kelyapti. Bu esa quritilgan mevalar eksportining oshishiga hissa qo‘shmoqda”, – deydi FAO Investitsiyalar markazi iqtisodchisi Andriy Yarmak. Bunday tez o‘sish avvalo O‘zbekiston hukumati mevalar uchun import bojini nollashtirib qo‘ygani bilan bog‘liq. Rasmiy jihatdan bu imtiyoz vaqtinchalik deb belgilangan, lekin bir necha yildan beri imtiyoz muddati uzaytirib kelinyapti. Importning o‘sishi savdogarlar, fermerlar va oddiy odamlar uchun nimani anglatadi? Bu faqat raqam emas – bu o‘yin qoidalarini o‘zgartiruvchi voqea, deya yozadi EastFruit. Meva savdosi bilan shug‘ullanuvchilar uchun 250 mln dollarlik O‘zbekiston bozori – oltin imkoniyatdir. Banan, olma, xurmo va sitrus mevalarni yetkazib beruvchilar – Misr, Pokiston, Marokash, Polsha va Ukraina kabi mamlakatlar bundan allaqachon foyda ko‘rmoqda. Ammo imkoniyat hali ham katta. Eng katta qiyinchilik – logistika va raqobatni boshqarish, imkoniyat esa – jadal o‘sayotgan bozordir. “Ilgari faqat mahalliy hosil bilan to‘ladigan bozorlarda endi jahonning har xil lazzatlari bor – bu ochilayotgan va boyib borayotgan mamlakatning belgisi”, – deya qayd etgan nashr. Ayni paytda, O‘zbekiston eksportdagi yetakchi mavqeyini mustahkamlayapti – 2024 yilgi 658 mln dollar buni ko‘rsatib turibdi. Biroq import 250 mln dollarga yetib, tez sur’atda o‘sib borar ekan, muvozanat o‘zgarayotgan ko‘rinadi. Shunisi aniq: O‘zbekistonning meva savdosi endi faqat mashhur bog‘lari bilan bog‘liq emas. Savdo farovonlik keltiradi, eksport ham, import ham mamlakatga foyda olib keladi, tadbirkorlar va iste’molchilar uchun yangi imkoniyatlar yaratadi.","#meva, #sitrus mevalar, #banan, #tashqi savdo"
https://kun.uz/news/category/uzbekiston,Ta’lim sifati past bo‘lgan maktablar ro‘yxati tasdiqlandi,16:25,https://kun.uz/news/2025/06/02/talim-sifati-past-bolgan-maktablar-royxati-tasdiqlandi,"Bunday maktablar Qashqadaryo, Samarqand va Surxondaryo viloyatlarida eng ko‘p qayd etilgan.",https://storage.kun.uz/source/11/xDnuIBzAYE4bpdn_dTA58Hi8Ez4KJnbS.jpg,"Maktabgacha va maktab ta’limi vaziri tomonidan O‘zbekistonda «ta’lim darajasi yuqori bo‘lmagan» maktablar ro‘yxati tasdiqlandi. Unga 460 ta maktab kiritildi. Bunday maktablarning eng ko‘pi — 99 tasi Qashqadaryo viloyatida joylashgan. Ta’lim darajasi yuqori bo‘lmagan maktablar soni quyidagicha: - Qashqadaryo viloyati – 99 ta; - Samarqand viloyatida — 86 ta; - Surxondaryo viloyatida — 70 ta; - Jizzax viloyatida — 36 ta; - Namangan viloyatida — 34 ta; - Sirdaryo viloyatida — 32 ta; - Farg‘ona viloyatida — 29 ta; - Qoraqalpog‘istonda — 24 ta; - Andijon viloyatida — 23 ta; - Navoiy viloyatida — 16 ta; - Xorazm viloyatida — 9 ta; - Buxoro viloyatida — 5 ta. «Xalq ta’limi info» portali ma’lumotlarida keltirilishicha, 2023 yilda shunday maktablar ro‘yxatda 642 ta, 2024 yilda 545 ta edi. Bu yil ta’lim sifati past bo‘lgan maktablar soni 75 taga qisqargan. Ta’lim sifati past bo‘lgan maktablarga boshqa hududlardan jalb etilgan o‘qituvchilarga ustama to‘lanadi. Ta’lim darajasi yuqori bo‘lmagan maktablar — Ta’lim sifatini nazorat qilish davlat inspeksiyasi bilan birgalikda shakllantiriladigan ro‘yxatga kiritilgan umumta’lim maktablaridir. Ta’lim darajasi yuqori bo‘lmagan maktablar ro‘yxatini shakllantirish mezonlari Maktabgacha va maktab ta’limi vazirligi va inspeksiya tomonidan ishlab chiqiladi hamda tasdiqlanadi. Bunda maktab bitiruvchilarining oliy ta’lim muassasalariga o‘qishga kirish natijalari, maktabning reytingi, «Zamonaviy maktab»ga qo‘yilgan talablar asosida baholash natijalari inobatga olinadi.","#Ta’lim sifati, #maktab ta’limi"
https://kun.uz/news/category/uzbekiston,Sanksion tovarlarning O‘zbekiston orqali Rossiyaga yetkazilishi qisqargani qayd etildi,15:36,https://kun.uz/news/2025/06/02/sanksion-tovarlarning-ozbekiston-orqali-rossiyaga-yetkazilishi-qisqargani-qayd-etildi,"Yevropa Ittifoqi sanksiya ostidagi tovarlarning Armaniston, Serbiya, O‘zbekiston va Hindiston orqali Rossiyaga yetkazib berilishini cheklashda “ba’zi muvaffaqiyatlarga” erishdi. Qozog‘iston, BAA va Turkiya orqali o‘tuvchi kanallarni yopish esa qiyinroq kechyapti. YeI vakiliga ko‘ra, sanksiyalarni chetlab o‘tish holatlarining 80 foizi Xitoy hissasiga to‘g‘ri keladi. Bu yo‘nalishda YeI–AQSh hamkorligi to‘xtab qolgan.",https://storage.kun.uz/source/11/JSRqjs9AHYX182RgeNU9cbJ94KolG-eF.jpg,"Yevropa Ittifoqi sanksiyalar ostidagi tovarlarning Rossiyaga O‘zbekiston orqali kirib borishini cheklashda “ba’zi muvaffaqiyatlarga” erishdi. Bu haqda Yevropa Ittifoqi Tashqi ishlar kengashining 20 may kuni Bryusselda bo‘lib o‘tgan yig‘ilishiga doir hujjatga asoslanib, nemis matbuoti xabar bermoqda . Qayd etilishicha, yig‘ilishda YeIning sanksiyalar bo‘yicha vakili Devid O’Sallivan va YeI Razvedkani muvofiqlashtirish markazi direktori Deniyel Markik sanksiyalar Rossiya iqtisodiyotiga “katta ta’sir” o‘tkazayotganini aytgan. Ularning so‘zlariga ko‘ra, Yevroittifoq harbiy maqsadlarda ishlatilishi mumkin bo‘lgan tovarlarning uchinchi davlatlar orqali, xususan Armaniston, Serbiya, O‘zbekiston va Hindiston orqali Rossiyaga kirib borishining oldini olishda “ba’zi muvaffaqiyatlarga” erishgan. Qozog‘iston, Birlashgan Arab Amirliklari va Turkiya orqali aylanib o‘tish yo‘llarini yopish esa hamon qiyinchilik tug‘dirmoqda. Asosiy marshrut – Xitoy O’Sallivanga ko‘ra, sanksiyalarni aylanib o‘tish holatlarining 80 foizi Xitoy hissasiga to‘g‘ri keladi. Rasmiy Pekin esa buni rad etib kelmoqda. O‘tgan hafta Ukraina Tashqi razvedka xizmati direktori Oleg Ivashchenko Rossiyaga urush uchun zarur ko‘plab tovarlarni Xitoy yetkazib berayotganini aytgandi. Xitoy Rossiya mudofaa sanoati kompaniyalariga mashinasozlik qurollari, maxsus kimyoviy vositalar, porox va komponentlarni yetkazib berayotgani haqida ma’lumot bor, degandi u. Ivashchenkoga ko‘ra, Ukraina razvedkasi shunday tovarlar yetkazib berilayotgan Rossiyaning 20 ta kompaniyasini aniqlagan. AQSh endi bu kurashda YeI bilan birga emas Bryusselda o‘tgan yig‘ilishga doir hujjatda ko‘rsatilishicha, Yevropa Ittifoqi sanksiyalarning aylanib o‘tilishiga qarshi kurashish masalasida bundan buyon katta ehtimol bilan Vashingtonning yordamiga umid qila olmaydi. Ittifoqning sanksiyalar bo‘yicha vakili Devid O’Sallivanga ko‘ra, “sanksiyalarni chetlab o‘tish masalalari bo‘yicha AQSh bilan barcha aloqa kanallari uzilgan”. Shuning uchun bu yo‘nalishda “birgalikda harakat qilish”ning endi iloji yo‘q. “Katta yettilik” guruhi doirasidagi hamkorlik ham “rivojlanishdan to‘xtagan”. Donald Tramp joriy yil boshida AQSh hokimiyatiga kelishi bilanoq, bir necha kun o‘tib AQSh Adliya vazirligi kleptokratiyaga qarshi kurashish bo‘yicha ishchi guruhini tarqatib yubordi. Bu ishchi guruh Rossiyaning Ukrainaga qarshi bosqini boshlangan 2022 yil mart oyida tashkil etilgan bo‘lib, uning maqsadi Rossiya oligarxlarining aktivlarini kuzatish edi. Surishtiruvlar davomida ko‘plab ko‘chmas mulklar, yer maydonlari, xususiy samolyotlar va shohona yaxtalar xatlangan edi. O‘tgan davrda AQSh va Yevropaning moliyaviy tergovchilari Rossiyaga taalluqli boshqa aktivlarni ham aniqlash maqsadida muntazam aloqada bo‘lib keldi. Lekin Yevropa Ittifoqidagi manbalarga ko‘ra, bunday almashinuvlar bir necha haftadan beri to‘xtab qolgan. AQSh tomoni tegishli ma’lumotlarni bermay qo‘ygan.","#Yevropa Ittifoqi, #sanksiya, #Markaziy Osiyo, #Rossiya"
https://kun.uz/news/category/uzbekiston,Ayrim sudyalar vakolati muddati davriga qayta tayinlandi,15:25,https://kun.uz/news/2025/06/02/ayrim-sudyalar-vakolati-muddati-davriga-qayta-tayinlandi,Sudyalar oliy kengashi va Sudyalar oliy malaka hay’atining ochiq tanlov shaklidagi qo‘shma yig‘ilishi bo‘lib o‘tdi.,,"Unda bir qancha masalalar qatori ayrim sudyalarni muqobillik asosida vakolati muddati davriga qayta tayinlash masalasi ham muhokama qilinib, tegishli qarorlar qabul qilindi . Qabul qilingan qarorlarga muvofiq: Ochilov Dilmurod Madaminovich – sudyalik vakolati muddati davriga Xorazm viloyati jinoyat ishlari bo‘yicha Bog‘ot tuman sudining tergov sudyasi lavozimiga qayta tayinlandi va shu munosabat bilan Navoiy viloyat ma’muriy sudining sudyasi lavozimidan ozod qilindi; Mamirova Allomaxon O‘rozaliyevna – sudyalik vakolati muddati davriga Toshkent shahar sudining iqtisodiy ishlar bo‘yicha sudyasi lavozimiga qayta tayinlandi va shu munosabat bilan Toshkent shahar Toshkent tumanlararo iqtisodiy sudining sudyasi lavozimidan ozod qilindi; Qurbonova Zubayda Istamovna – sudyalik vakolati muddati davriga Buxoro viloyati fuqarolik ishlari bo‘yicha Buxoro tumanlararo sudining sudyasi lavozimiga qayta tayinlandi va shu munosabat bilan Buxoro viloyati fuqarolik ishlari bo‘yicha Romitan tumanlararo sudining sudyasi lavozimidan ozod qilindi. Shuningdek: Boltayev Almos Asatovich – sudyalik vakolati muddati davriga Samarqand viloyati fuqarolik ishlari bo‘yicha Payariq tumanlararo sudining sudyasi lavozimiga qayta tayinlandi.","#tayinlov, #sudya"
